region_code,share_count,hashtag_names,like_count,username,video_description,view_count,comment_count,id
US,2,"['dyslexia', 'dyslexiaawareness', 'sldsupport', 'illinoiseducators', 'ilsldsupport', 'ilsldsupportproject', 'sldsupportproject', 'sldsupports', 'dyslexiatiktoc', 'ilsldsupports']",6,ilsldsupportproject,"Kellyn... Anytime someone says they didn't know Illinois has a Dyslexia Handbook. WE DO! Head over to https://sldsupports.org While you are there, you can also take advantage of the Dyslexia Toolkit. Enjoy! #sldsupportproject #sldsupports #ilsldsupports #ilsldsupportproject #ilsldsupport#sldsupport #IllinoisEducators #dyslexia #dyslexiaawareness #dyslexiatiktoc",228,0,7408624610893122858
US,1,"['adhd', 'autism', 'advocate', 'dyslexia', 'specialeducation', 'iep', 'learningdisabilities', 'iepmeetings', 'specialneedsparenting', 'specialedadvocacy']",29,equippedadvocacy,#specialneedsparenting  #autism  #dyslexia  #SpecialEdAdvocacy #iep  #LearningDisabilities #IEPMeetings #specialeducation  #advocate #adhd ,607,5,7408595969933167903
US,0,"['silly', 'reading', 'foryou', 'spelling', 'standupcomedy', 'dyslexia', 'podcast', 'comedy']",78,thecomedyvirgins,Dyslexia Jokes | Tough To Spell #foryou #dyslexia #reading #standupcomedy #spelling #silly #podcast #comedy,780,0,7408594825269824814
US,35,"['dyslexic', 'dyslexia', 'learntoread', 'dyslexiagirl', 'dyslexiasquad', 'dyslexiateacher', 'learnreading', 'dyslexiatiktok', 'dyslexicpov']",594,aprilmcmurtrey,There are 8 online lessons for you in the profile.👉 #learnreading #learntoread #dyslexia #dyslexic #dyslexiasquad #dyslexicpov #dyslexiateacher #dyslexiagirl #dyslexiatiktok ,19367,17,7408583071299112235
US,3,"['reading', 'specialed', 'adhd', 'autism', 'aac', 'chronicillness', 'slp', 'advocate', 'dyslexia', 'publicschool', 'specialeducation', 'nonverbal', 'iep', 'slds', 'dysgraphia', 'fape', 'learningdisability', 'limbdifference', 'visualimpairment', 'iepmeeting', '504', 'nonverbalautism', 'parentsoftiktok', 'specialeducationteacher', 'readingfluency', 'twiceexceptional', 'specialeducationadvocate', 'complexcommunicator']",14,letsieptogether,"Guardianship is critical for some of our students and yes, they very definitely can be taken advantage of once they turn 18 even within the school system.  ##iep##iep##specialeducation##publicschool##iepmeeting##504##learningdisability##parentsoftiktok##adhd##specialed##twiceexceptional##slds##learningdisability##adhd##autism ##reading##slp##twiceexceptional  ##iep##aac##fape##nonverbal##nonverbalautism##504##advocate##complexcommunicator##chronicillness##specialeducationteacher##specialeducationadvocate##learningdisability##parentsoftiktok##visualimpairment##specialed##aac##readingfluency##limbdifference##dyslexia##dysgraphia",585,5,7408576610808417567
US,0,"['selflove', 'foryou', 'fy', 'selfworth', 'worrior', 'dyslexic', 'dyslexia', 'fyppppppppppppppppppppppp']",7,fabulousfabris84,It was very interesting to go into Barnes and nobles today.. never been in it before.... my mind got confused... will try again tomorrow😁#worrior #selfworth #foryou #dyslexic #dyslexia #selflove #fy #fyppppppppppppppppppppppp ,253,0,7408576366083312938
US,4,"['ell', 'homeschool', 'tutor', 'dyslexia', 'inclusiveeducation', 'aitools', 'teachertotechie']",60,teachertotechie,"Back at it with another AI tool for Teachers, Parents, Tutors, and Homeschoolers 🤓 Inclusive education all the way! #inclusiveeducation #dyslexia  #ELL #tutor #homeschool #teachertotechie #AITools ",1184,1,7408571476179242283
US,1,"['reading', 'specialed', 'adhd', 'autism', 'aac', 'chronicillness', 'slp', 'advocate', 'dyslexia', 'publicschool', 'specialeducation', 'nonverbal', 'iep', 'slds', 'dysgraphia', 'fape', 'learningdisability', 'limbdifference', 'visualimpairment', 'iepmeeting', '504', 'nonverbalautism', 'parentsoftiktok', 'specialeducationteacher', 'readingfluency', 'twiceexceptional', 'specialeducationadvocate', 'complexcommunicator']",11,letsieptogether,Replying to @Kim training ans knowledge matter.  #iep #iep #specialeducation #publicschool #iepmeeting #504 #learningdisability #parentsoftiktok #adhd #specialed #twiceexceptional #slds #learningdisability #adhd #autism  #reading #slp #twiceexceptional   #iep #aac #fape #nonverbal #nonverbalautism #504 #advocate #complexcommunicator #chronicillness #specialeducationteacher #specialeducationadvocate #learningdisability #parentsoftiktok #visualimpairment #specialed #aac #readingfluency #limbdifference #dyslexia #dysgraphia ,498,7,7408569090660371742
US,0,"['dyslexia', 'literacy', 'dyslexiaawareness', 'teachersoftiktok', 'momsoftiktok', 'readathome', 'ortongillingham', 'scienceofreading', 'strugglingreaders', 'righttoread', 'readinghelpforkids', 'dyslexiaadvocacy', 'adultliteracymatters', 'symptomsofdyslexia']",28,tjones955,Reading can improve so many outcomes.  #scienceofreading #dyslexiaawareness #literacy #adultliteracymatters #teachersoftiktok #momsoftiktok #readinghelpforkids #righttoread #dyslexiaadvocacy #ortongillingham #readathome #strugglingreaders #dyslexia #symptomsofdyslexia ,380,13,7408550040140025119
US,0,"['adhd', 'dyslexia', 'roofinglife', 'roofingexpert', 'milliondollarroofingsalesman', 'nobodyodycaresworkharder']",45,raymondwendelllit,"Dyslexic?  ADHD ?  Cool story what other superpower do you have?  You don’t fit the mold , you didn’t do good in school? You’re already a hustler you made out with your diploma out of the public school 🏫 outdated system..  Maybe you got in trouble when you’re younger and you’re a felon now, still not excuse.. things that people cannot take from you are use against you or your discipline, or work ethic those things can’t be held against you..  A career and sells as what you met for if you are dyslexic , you’re creative..  if you are ADHD, you can do more than one thing at a time.. if you are hustling and you had the wrong energy With technology hard work commission based opportunities and sells is your calling being a 1099 in whatever industry you choose, nothing can be held against you get to work.. don’t cripple yourself with face piercings and face tattoos let’s be realistic. You already got enough against you “yes i am tattooed from neck down” so I get it..  The only way you’re a victim in this world in 2024 is if you are a victim in your own mind  I made it happen and continue to make it happen with the eighth grade education  I never wanted a mediocre lifestyle either.. no owes you nothing  #Nobodyodycaresworkharder #dyslexia #adhd #milliondollarroofingsalesman #roofingexpert #roofinglife ",1561,2,7408513940864371998
US,1,"['fyp', 'dyslexia', 'dyslexiasquad']",17,starb831,#dyslexia #dyslexiasquad #fyp ,780,1,7408386403073101099
US,0,"['learn', 'dyslexia', 'readingteacher', 'literacy', 'learnfromme', 'inclusion', 'dyslexicproblems', 'earlyed', 'literacymatters', 'dyslexiasquad', 'inclusiveeducation', 'ortongillingham', 'capcut', 'dyslexictiktok', 'structuredliteracy', 'multisensorylearning', 'structuredreading', 'literacyandjusticeforall', 'readingsuccess', 'ortongillinghamteachers', 'dyslexiahelpforkids', 'directionallearning', 'empoweralllearners']",17,directionallearning,#CapCut #dyslexia #dyslexicproblems #dyslexicproblems #literacy #literacymatters #OrtonGillingham #ReadingSuccess #InclusiveEducation #EmpowerAllLearners #inclusion #ortongillinghamteachers #structuredliteracy #structuredreading #literacyandjusticeforall #dyslexiasquad #dyslexictiktok #dyslexiahelpforkids #learn #learnfromme #earlyed #readingteacher #MultisensoryLearning #directionallearning ,335,0,7408381263024803102
US,5,"['stitch', 'wtf', 'adhd', 'spelling', 'autism', 'amidumb', 'dyslexia', 'cantlearn', 'memorizing', 'audhdtok']",148,s_wonka,#stitch with @Cele & Co. #amidumb #dyslexia #adhd #autism #audhdtok #spelling vs #memorizing #cantlearn #wtf ,1331,7,7408368213362216223
US,0,"['dyslexia', 'nurijuki']",3,nurijuki,so this is what I was talking about. looks like an A. lol #nurijuki #dyslexia ,166,0,7408361113777229087
US,0,"['business', 'dyslexia', 'alternativeeducation']",0,thedyslexichustle,Why Going to School Isn't the Only Path to Success #Dyslexia #Business #AlternativeEducation,478,0,7408355789435342122
US,0,"['reading', 'dyslexia', 'literacy', 'specialeducation', 'speechpathology', 'k12education', 'schoolreform', 'scienceofreading', 'developmentallanguagedisorder']",1,drkarenspeechlanguage,"So excited to partner with @readingisfundamental as part of the National Literacy Month series I’m doing along with other BE podcast network members. I’ve got a great line up on the De Facto Leaders podcast as part of this effort: Sept 4: Building the language skills for reading, writing, and spelling (with Dr. Jan Wasowicz) Sept 6: Debunking reading myths and defining literacy buzzwords (with Anna Geiger) Sept 11: Are we allowed to say “dyslexia” in the schools? (with Tom Parton) Sept 13: Increasing book equity and fostering a love of reading (with Susan Brady) Sept 18: The relationship of literacy and language skills and involvement with the justice system (with Dr. Shameka Stewart) Sept 20: Developmental language disorder: Impacts on literacy and life beyond school (with Dr. Karla McGregor) Sept 25: Leveraging read-alouds to build language and getting started with advocacy work (with Dr. Molly Ness) Subscribe to De Facto Leaders on Apple, Spotify, or listen at defactoleaders.com. #literacy #dyslexia #developmentallanguagedisorder #reading #scienceofreading #speechpathology #specialeducation #k12education #schoolreform ",134,1,7408354247265324330
US,0,"['lds', 'backtoschool', 'dyslexia']",15,understood.org,Your contribution helps us equip more parents with the tools they need to navigate dyslexia.  Donate to Understood.org now to help us make a difference for millions of kids who learn and think differently.  #Dyslexia #LDs #BackToSchool ,446,0,7408351381129612586
US,2,"['love', 'ocd', 'parenting', 'anxiety', 'foryou', 'adhd', 'downsyndrome', 'fyp', 'mentalhealth', 'autismawareness', 'specialneeds', 'ptsd', 'dyslexia', 'mentalhealthawareness', 'adhdproblems', 'aspergers', 'adhdlife', 'adhdawareness', 'neurodivergent', 'adhdbrain', 'adhdsupport', 'foryoupage', 'adhdparenting', 'depression', 'add', 'adhdisreal', 'adultadhd', 'neurodiversity', 'adhdmemes', 'adhdwomen', 'adhdtiktoker', 'adhdtok', 'adhdinmen']",24,myster.xan,💯💯 #adhd  #foryoupage #adhdmemes#fyp #foryou #adhdtok  #anxiety #adhdawareness #mentalhealth #adhdtiktoker  #add #adhdproblems #depression #autismawareness #adhdlife #mentalhealthawareness #neurodiversity #specialneeds #adhdsupport #dyslexia #adhdparenting #adhdbrain #neurodivergent #parenting #adhdmemes #ptsd #adhdwomen #adhdisreal #downsyndrome #aspergers #ocd #love #adultadhd #adhdinmen ,671,1,7408344486327242015
US,0,"['schoollife', 'education', 'staytuned', 'homeschool', 'dyslexia', 'losersclub', 'learningdisability', 'raisingkids', 'kidsoftiktok', 'launchingsoon', 'parentsoftiktok', 'autistictiktok', 'readingdisability', 'kidsbooktok']",4,abracadabrabooks,"A lot of time parents ask me - how can i get my child interested in reading? What if its not the child? What if its the book? Worse yet, what if its just designed to cover a large agegroup and not really focus on captivating the child’s attention! We are changing the narrative here #staytuned #launchingsoon #homeschool #parentsoftiktok #education #kidsbooktok #kidsoftiktok #schoollife #raisingkids #losersclub #autistictiktok #learningdisability #readingdisability #dyslexia ",562,0,7408341426511236398
US,0,"['follow', 'foryou', 'sinner', 'sacrifice', 'dyslexia', 'booktok', 'darkromancebooks', 'lordseries']",18,aj_hendricks12,#follow #foryou #booktok #dyslexia #darkromancebooks #sinner #lordseries #sacrifice ,475,1,7408334559483284766
US,1,"['reading', 'specialed', 'adhd', 'autism', 'aac', 'chronicillness', 'slp', 'advocate', 'dyslexia', 'publicschool', 'specialeducation', 'nonverbal', 'iep', 'slds', 'dysgraphia', 'fape', 'learningdisability', 'limbdifference', 'visualimpairment', 'iepmeeting', '504', 'nonverbalautism', 'parentsoftiktok', 'specialeducationteacher', 'readingfluency', 'twiceexceptional', 'specialeducationadvocate', 'complexcommunicator']",26,letsieptogether,Really?  #iep #iep #specialeducation #publicschool #iepmeeting #504 #learningdisability #parentsoftiktok #adhd #specialed #twiceexceptional #slds #learningdisability #adhd #autism  #reading #slp #twiceexceptional   #iep #aac #fape #nonverbal #nonverbalautism #504 #advocate #complexcommunicator #chronicillness #specialeducationteacher #specialeducationadvocate #learningdisability #parentsoftiktok #visualimpairment #specialed #aac #readingfluency #limbdifference #dyslexia #dysgraphia ,717,12,7408333798368185631
US,0,"['selflove', 'foryou', 'fyp', 'selfworth', 'worrior', 'dyslexic', 'dyslexia']",4,fabulousfabris84,"DO what you love the best way you can.discover new things that make you happy,just because I'm dyslexic doesn't mean I cannot...... yes I can and yes I will #selflove #dyslexia  #dyslexic #fyp #foryou #selfworth  #worrior ",245,2,7408322534388649259
US,0,"['kids', 'reading', 'homeschool', 'dyslexia', 'largefamily']",16,8.isgreat,we've been working hard at phonics again.  #reading #dyslexia #kids #homeschool #largefamily ,636,3,7408321317360979246
US,1,"['success', 'foryou', 'mamas', 'backtoschool', 'dyslexia', 'learningdisabilities', 'yougotthismama', 'kidswithlearningddisabilities']",20,boujee_blonde,This is for all my mamas or parents out there who have kiddos with learning disabilities. #learningdisabilities #dyslexia #mamas #foryou #yougotthismama #kidswithlearningddisabilities #backtoschool #success ,625,1,7408304949441940767
US,2,"['growingup', 'celebrities', 'smalltown', 'selfconfidence', 'notfun', 'hardlife', 'legolas', 'orlandobloom', 'dyslexia', 'disability', 'learningdisability', 'imdyslexic', 'orlandobloomdyslexia']",15,rorieburke1,#dyslexia #OrlandoBloom #Legolas #learningdisability #disability #growingup #smalltown #celebrities #OrlandoBloomdyslexia #notfun #selfconfidence #hardlife #imdyslexic ,246,0,7408295669552647455
US,0,"['adhd', 'asd', 'dyslexia', 'neurodivergent', 'foryoupage', 'iamsalutis']",0,iamsalutis,"Offering specialized services for Dyslexia, ADHD, ASD, and more! One on one personslized attention to meet your academic needs! This is where greatness gathers! Sign Up today! #iamsalutis #dyslexia #adhd #neurodivergent #asd #foryoupage ",3,0,7408294254503578911
US,0,"['christmas', 'trending', 'viral', 'trend', 'dyslexia', 'krampus', 'b1llyno1']",0,b1llyno1,Thus Krampus was born #krampus #dyslexia #b1llyno1 #christmas #trending #trend #viral ,0,8,7318530722795457834
US,0,"['justagirl', 'dyslexia', 'fypシ']",0,gabbylifts,I stg my spell check makes it worse #fypシ #justagirl #dyslexia ,0,0,7318528314338037034
US,0,"['adhd', 'autism', 'dyslexia', 'stimming', 'energyhealer']",0,pickyourpotion,Stim on!! #stimming #energyhealer #adhd #autism #dyslexia ,0,2,7318524448481676590
US,0,"['dyslexic', 'dyslexia', 'booktok', 'reading2024']",0,mizuku_rose,You can see the exact moment my dyslexic brain read 69 and not 96 lol #reading2024 #booktok #dyslexia #dyslexic ,0,0,7318512739377319214
US,0,"['ocd', 'parenting', 'anxiety', 'adhd', 'downsyndrome', 'autism', 'asd', 'mentalhealth', 'autismawareness', 'specialneeds', 'ptsd', 'dyslexia', 'mentalhealthawareness', 'adhdproblems', 'aspergers', 'adhdlife', 'adhdawareness', 'neurodivergent', 'adhdbrain', 'adhdsupport', 'adhdmom', 'adhdparenting', 'depression', 'add', 'adhdisreal', 'adultadhd', 'neurodiversity', 'adhdmemes', 'adhdwomen']",0,ayasaidgoodbya,"Aria and Max take a trip to the sT0r3 Support us on Patreon or leave a tip: linktr.ee/ayasaidgoodbya Buy you some cool merch: ayasaidgoodbya.com Alt Text: 1/10: The two main characters, Max and Aria, are both sitting looking at their phones. Max is at a desk in a chair and Aria is on their couch. 2/10: Max’s phone dings. Aria looks over intently. 3/10: Max opens a text message that says ”Hey Max, Stock up and save! Any flower over a quarter ounce is 30% off ALL DAY LONG! Don't miss your chance to save BIG on your favorite plant. *Legal limits may apply, maximum purchase one ounce.” 4/10: Aria is suddenly right behind Max and slyly says “I can get you a second ounce!” Max screams out of terror! 5/10: Max is driving himself and Aria to the store and says “So, you're going to ask for an ounce of the ‘OG Durban Pineapple H4sh Plant Ku5h Explosion Berry Colada Express trim’ Think you got it?” Aria looks confused. 6/10: Aria says confidently “I got it! Original Purple Apple Detroit Plant Trimmings!” Max slaps his forehead. 7/10: Aria is standing in line at the store. She is next up and repeating the name of the product she came for over and over again so she doesn’t forget. She says “Ouchy Turban Fruity Explosion Cuts, Ouchy Turban Fruity Explosion Cuts, Ouchy Turban Fruity Explosion Cuts…” 8/10: Aria gets to the counter. The store associate says “Hey how can I help you today?” Aria looks up, trying to remember the name. “Uh… ouchy fruit explosion?” 9/10: The store associate says “Do you mean OG Durban Pineapple Ha5h Plant Ku5h Explosion Berry Colada Express trim?” Aria finger-guns the store associate cheerfully and says “That’s it!” 10/10: Back at the car, Max gratefully says “Thanks sweetie!” then asks “Have any issues remember the strain?” Aria says “NOPE!!” and exhales intensely. #adhd #autism #mentalhealth #anxiety #adhdawareness #add #asd #adhdproblems #depression #autismawareness #adhdlife #mentalhealthawareness #neurodiversity #specialneeds #adhdsupport #dyslexia #adhdparenting #adhdbrain #neurodivergent #parenting #adhdmemes #ptsd #adhdwomen #adhdisreal #downsyndrome #aspergers  #ocdve #adultadhd #adhdmom #ocd ",0,4,7318498310854167850
