comment_count,region_code,video_description,hashtag_names,id,like_count,share_count,username,view_count
0,US,"Here’s how I lowered my blood pressure to healthy levels, naturally #notmedicaladvice #resultsmayvary  #bloodpressure #bloodpressurecheck #bloodpressuremonitor #health #wellness #wellnessjourney #healingjourney #healthandwellness #supplements #hearthealth #cardiovascularhealth #over40 #chronicillnesswarrior #nitricoxcide #nitricoxide   *Remember that supplements and vitamins are not regulated by the FDA. This product is not intended to diagnose, treat, cure, or prevent any disease. Results may vary.  Also, supplements and vitamins can interact with each other or other stuff you’re taking, also may not be right for you depending on any underlying conditions, make sure you talk with your healthcare provider ","['health', 'bloodpressure', 'wellness', 'supplements', 'over40', 'hearthealth', 'resultsmayvary', 'chronicillnesswarrior', 'healthandwellness', 'wellnessjourney', 'nitricoxide', 'cardiovascularhealth', 'healingjourney', 'notmedicaladvice', 'bloodpressurecheck', 'bloodpressuremonitor', 'nitricoxcide']",7432093571802615086,5,0,mikesfinds111,913
3,US,#hearthealth #suddencardiacarrest #fypシ #indianapolis #nurse #womanowned #northcarolina #charlotte #nursepreneuer #veteranowned #blackownedbusiness #startyourownbusiness #staffing ,"['charlotte', 'northcarolina', 'nurse', 'indianapolis', 'staffing', 'hearthealth', 'veteranowned', 'blackownedbusiness', 'startyourownbusiness', 'suddencardiacarrest', 'womanowned', 'fypシ', 'nursepreneuer']",7432092059235863854,40,4,nursekimpowell,1798
0,US,Dive Into the Heart Discover the Chordae Tendineae #tiktok#medical#hearthealth#doctor#ytshorts#health#fpyシ #fyp #reels #health ,"['health', 'doctor', 'tiktok', 'medical', 'fyp', 'reels', 'hearthealth', 'fpyシ', 'ytshorts']",7432091334971886879,7,0,motivision_x,503
3,US,Try these herbs fpr better heart health! #herbs #hearthealth #heartdisease #cardiovascularhealth #fyp,"['herbs', 'fyp', 'heartdisease', 'hearthealth', 'cardiovascularhealth']",7432088558841859374,92,17,drewshealthshop,995
0,US,Silent inflammation xan quietly harm blood vessels and lower blood flow #antiaging #naturalremedy #inflammation #antioxidant #bloodflow #womenover50 #hearthealth #stroke #chronicillness ,"['stroke', 'chronicillness', 'bloodflow', 'antiaging', 'hearthealth', 'antioxidant', 'inflammation', 'naturalremedy', 'womenover50']",7432081593486822702,13,0,h2tomoko,304
1,US,"In all seriousness, emotional stress can affect your heart, but staying healthy physically and emotionally helps protect that ticker. Whether it is love, work, or daily life, stress management is key to keeping your heart happy and healthy. So while your love life mignt have its ups and downs, just remember your health comes first! Pro tip: Regular check-ups, a balanced lifestyle, and a good laugh are all part of the heart care Rx! Keep your heart strong, and don't forget to laugh it off whenever you can.  #hearthealth #stressmanagement #healthyheart #heartcarerx #emotionalwellbeing #heartwellness #protectyourheart #loveyourheart #mindbodyconnection #balancedlifestyle #laughitoff #stayhearthealthy #selfcaretips #heartcheckups #mentalwellness #strongheart #healthandhappiness #heartmatters #stayhealthy #positivevibes","['positivevibes', 'laughitoff', 'stayhealthy', 'strongheart', 'loveyourheart', 'healthyheart', 'protectyourheart', 'heartmatters', 'hearthealth', 'stressmanagement', 'mentalwellness', 'selfcaretips', 'emotionalwellbeing', 'healthandhappiness', 'mindbodyconnection', 'balancedlifestyle', 'stayhearthealthy', 'heartcheckups', 'heartwellness', 'heartcarerx']",7432078261552680222,179,0,oyiheartdoctor,769
0,US,#flashsale  #skinsupplement  #supplement  #Fyp #sahm #energysupport  #tiktokshop #tiktokshopblackfriday  #tiktokshopcybermonday  #tiktokshopholiday #hearthealth #brainhealth  @Dr. Anjali Kasunich ,"['fyp', 'sahm', 'supplement', 'hearthealth', 'flashsale', 'tiktokshop', 'brainhealth', 'energysupport', 'skinsupplement', 'tiktokshopholiday', 'tiktokshopblackfriday', 'tiktokshopcybermonday']",7432077759930764575,4,0,twodutch,129
0,US,#pcos #autoimmunedisease #insulinresistance #heartdisease #health #share #follow ,"['share', 'follow', 'health', 'pcos', 'heartdisease', 'autoimmunedisease', 'insulinresistance']",7432076451488484654,10,0,feelgreatlife1,647
0,US,"Get behind the 8 ball of your healing Would you like to take more of a part and handle on your healing? I have a special offer for you!!!! It is your responsibility to understand how your body functions and when there is an imbalance you can trace the flow to the cause.  INstead of just agreeing with something your hearing because you don’t know any better START TO KNOW BETTER If you want to make educated decisions, get educated!  Here’s why work with us: 🎱We have the experience and updated factual information to teach you. 🎱I have been working in the field for 30+ years. 🎱I have experience in many areas, specialize in a few. 🎱The people that work with me are also educated to assist you. If we don’t have an answer, we’ll find it. Most of you know I love Nature’s Sunshine - (you’ll see me drinking chlorophyll behind the desk)!  Did you know that members of Nature’s Sunshine can get their supplements at a saving? We have a Zyto Machine, (it’s a tool I use in my consultations to work with herbs and homeopathics.) I have connected it to Nature’s Sunshine Products (NSP) so that people can come in and see what they need by scanning themselves- and NSP members can get a discount on the scan! I have a links in my bio that will take you to the site to check it out If and when you decide to take the steps and begin the nutrients, you can order your supplements for wholesale prices from the same company I choose for my own herbs and that for at least 30 years I have been feeding my family.   My 4 children were raised on these products.  We’ve done just fine as far as healthy!  And, when there is an issue we follow the symptoms, leading to the imbalance and addressing it. #holisticapothecaryambler_ #holistichealth  #holisticphysician #naturopath #health #protocol #healthyplan #education #healing #safe #effective  #herbs #nutrition  #learn #herbsarefood #healingjourney  #foodsthatheal #guidance #digestion #hormones #emotions #hearthealth #diabetes  #highcholesterol #backpain #hormonalbalance #balance #harmony #zytoscan #cleanstart #fyp #fy","['health', 'balance', 'emotions', 'harmony', 'learn', 'safe', 'diabetes', 'nutrition', 'education', 'herbs', 'effective', 'fy', 'hormones', 'cleanstart', 'healing', 'fyp', 'protocol', 'guidance', 'backpain', 'digestion', 'hearthealth', 'highcholesterol', 'naturopath', 'holistichealth', 'healingjourney', 'healthyplan', 'foodsthatheal', 'zytoscan', 'hormonalbalance', 'holisticapothecaryambler_', 'holisticphysician', 'herbsarefood']",7432074538684255530,16,0,holisticapothecaryambler,1423
1,US,"5 Ways Berries Boost Heart Health Berries are the bright and flavorful superstars of the fruit world. They are an incredibly rich source of antioxidants, polyphenols, prebiotic fiber, and micronutrients. All of which help to keep your heart healthy. #devotionhealth #followers #berries #hearthealth https://devotion.thegoodinside.com/5-ways-berries-boost-heart-health","['followers', 'berries', 'hearthealth', 'devotionhealth']",7432073416787676446,14,0,devotionalhealth,778
0,US,"Inspired by Nobel Prize-winning research, our Nitric Oxide Booster promotes blood flow, heart health, and energy. Claim 5% off your order today! #ResultsMayVary #NitricOxide #NobelPrizeScience #SnapSupplements #HeartHealth #BloodFlow #UnlockPotential","['bloodflow', 'hearthealth', 'resultsmayvary', 'nitricoxide', 'unlockpotential', 'snapsupplements', 'nobelprizescience']",7432068244485213483,6,0,modern_ninja_721,1246
54,US,"“Did you know that women are facing a rapid increase in cardiovascular disease risk, especially during menopause? 💔 The American College of Cardiology has found that this risk is on the rise, and it’s something we all need to pay attention to. Our heart health is crucial, and knowing how menopause impacts it can help us take action. Watch to learn more about the risks and ways to stay heart-healthy. Let’s make heart health a priority! #HeartHealth #menopause #WomensHealth #MenopauseAwareness #KnowYourRisk” ","['hearthealth', 'womenshealth', 'menopause', 'knowyourrisk', 'menopauseawareness']",7432065946254544174,1537,113,drmaryclaire,22534
0,US,#cardiacathletes #cabg #cardiacrehab #hearthealth #zipperclub #hearthealth #gravelbike ,"['zipperclub', 'cabg', 'hearthealth', 'cardiacrehab', 'gravelbike', 'cardiacathletes']",7432064973632802091,5,0,hearthealthylife,264
0,US,"Buy One Get One 50% OFF 🙌 Nitric Oxide Gummies #bloodpressure #bloodpressuresupport #hearthealth #cardiovascularhealth #health #wellness #healthandwellness #wellnesstok #preworkout #gymtok #holistichealth #nitricoxide #nitricoxcide #snapsupplements #supplementsale #resultsmayvary  *Prices, sales, coupons, discounts & bundles mentioned may vary at any given time after the date this video is posted, as the company may regularly change their limited-time promotions.","['health', 'bloodpressure', 'preworkout', 'wellness', 'hearthealth', 'resultsmayvary', 'healthandwellness', 'gymtok', 'holistichealth', 'nitricoxide', 'cardiovascularhealth', 'snapsupplements', 'nitricoxcide', 'wellnesstok', 'supplementsale', 'bloodpressuresupport']",7432060801642515754,3,1,holisticnaturalmom,1587
1,US,#selfcare #hearthealth #brainfunction #energy #tiktokshop #selfcare #heal #trending  @Gertie Music  @Dr. Nicole  @Jennifer Adams-Parker ,"['energy', 'trending', 'heal', 'selfcare', 'hearthealth', 'tiktokshop', 'brainfunction']",7432052362753215787,5,1,jenniferadams557,164
1,US,#deep #autoimmunedisease #autoimmune #hcm #selflove #selfcare #insomnia #heartdisease ,"['insomnia', 'selflove', 'deep', 'selfcare', 'hcm', 'heartdisease', 'autoimmunedisease', 'autoimmune']",7432050099636948270,6,0,misti7203,49
0,US,"Dr. Michael Twyman reveals how optimizing your mitochondria can boost heart and brain health, help you live longer, and keep chronic diseases at bay. It’s all about the right mix of strength training, cardio, sleep, and sunlight. @drtwyman✨ Ready to unlock the secrets to longevity? 💪🧠☀️ www.maxedoutmanpodcast.com https://www.buzzsprout.com/2116272/15682513 https://podcasts.apple.com/us/podcast/maxed-out-man/id1676367609 https://open.spotify.com/show/59iCnKaUTNScPyCrDnMIAu #Longevity #HeartHealth #BrainHealth #Mitochondria #StrengthTraining #Zone2Training #FitnessJourney #HealthyAging #MaxedOutMan #WellnessTips","['longevity', 'fitnessjourney', 'strengthtraining', 'hearthealth', 'mitochondria', 'healthyaging', 'brainhealth', 'zone2training', 'wellnesstips', 'maxedoutman']",7432048310132788522,1,0,maxedoutman,256
1,US,"Happy Diwali 🪔and happy halloween! 🎃No roti #, curry or candy for me today! Bring on the J2! Detoxing and flushing out these toxins! 🍎🍓🍋🍊🍍🍏🥬🥒🥕#namaj2juicer #detox #toxinfree #fruits #veggies #inflammation #skin #hearthealth #liverhealth #healthyliving ","['detox', 'skin', 'veggies', 'fruits', 'healthyliving', 'hearthealth', 'inflammation', 'toxinfree', 'liverhealth', 'namaj2juicer']",7432047241478688043,5,0,youoweyou1,765
3,US,Click the link in my bio to support women’s heart health #fyp #reddress #hearthealth @kellysilberman @daleyquinn23 ,"['reddress', 'fyp', 'hearthealth']",7432046311316213023,593,3,silb0017,19762
6,US,#tiktokshopcybermonday #tiktokshopblackfriday #hearthealth ,"['hearthealth', 'tiktokshopblackfriday', 'tiktokshopcybermonday']",7432042677211811114,13,0,jimmy_stephlong,113
1,US,Your heart’s new best friend 🙌 #bloodpressure #bloodpressurecontrol #heart #health #drink #nutrition #juice #smoothie #highbloodpressure #healthy #heartdisease #beets #pomegranate #tartcherry,"['juice', 'heart', 'healthy', 'drink', 'health', 'pomegranate', 'bloodpressure', 'smoothie', 'nutrition', 'beets', 'heartdisease', 'highbloodpressure', 'bloodpressurecontrol', 'tartcherry']",7432042016730565931,9,8,120.life,1000
0,US,I don’t make these TikTok‘s because I like stone walls (which I do). I make them because I get bored as f$&@ when I’m on my daily walk (doctor’s orders). Thanks for following along my get-healthier journey. 🚶✌️##greenwich##connecticut##stonewalls##fall##insta360x3##hearthealth##walking,"['fall', 'walking', 'connecticut', 'greenwich', 'stonewalls', 'hearthealth', 'insta360x3']",7432041325089934622,6,0,adam_dux,92
1,US,@Snap_Supplements these are a must try!!  #beet #beets #snapsupplements #nitricoxcide #hearthealth #sugarfree #vegan #nongmo ,"['vegan', 'sugarfree', 'beets', 'beet', 'hearthealth', 'nongmo', 'snapsupplements', 'nitricoxcide']",7432041076178996526,21,1,stokessister,1188
1,US,#greenscreen #fypシ #health #fypシ゚viral #heartdisease,"['health', 'greenscreen', 'heartdisease', 'fypシ', 'fypシ゚viral']",7432039978932129054,11,0,healthcoachkimmy,132
1,US,Why I Choose Natural Remedies Over Supplements We share insights on taking care of high blood pressure and the benefits of music as therapy. Discover how rapping can lower stress and promote wellness without relying on harmful supplements. Let's prioritize natural health! #NaturalHealth #MusicTherapy #HighBloodPressure #HealthyChoices #WellnessJourney #RapTherapy #MentalHealth #SupplementAlternatives #StressRelief #HeartHealth,"['stressrelief', 'mentalhealth', 'musictherapy', 'healthychoices', 'raptherapy', 'hearthealth', 'highbloodpressure', 'wellnessjourney', 'naturalhealth', 'supplementalternatives']",7432031373029870894,26,0,djflippp,1076
5,US,Come with me to the hospital to get a left heart catheterization. 3rd time going to the cath lab. #heart #hearthealth #sahm #htx #fyp #catheterization #happyhalloween ,"['heart', 'htx', 'fyp', 'happyhalloween', 'sahm', 'hearthealth', 'catheterization']",7432027596554128682,14,0,gracieserranoo,401
6,US,Creatinine can be lowered in this simple natural method i listed in this video  #createnine #ckd #hbp #diabetic #heartdisease  #proteinurine ,"['diabetic', 'heartdisease', 'hbp', 'ckd', 'proteinurine', 'createnine']",7432027145888714015,24,6,dibiamiri,2028
0,US,#tiktok #fyp #healthy #bonehealth #sleep #hearthealth #legcramps #magnesium  @Jennifer Adams-Parker  @Jennifer Adams-Parker  @Jennifer Adams-Parker ,"['healthy', 'sleep', 'tiktok', 'fyp', 'magnesium', 'hearthealth', 'legcramps', 'bonehealth']",7432026466319076651,1,0,jenniferadams557,249
0,US,The Pajama Incident: A Breezy Surprise! #fy #fyp #foryou #HealthyEating #PreWorkout #Nutrition #BirthdayVlog #GutHealth #HeartHealth #Foodie #WellnessJourney #TastyTreats #Celebration #puertorico #fantasmas #venom #bo6,"['puertorico', 'celebration', 'foryou', 'nutrition', 'preworkout', 'venom', 'fy', 'fyp', 'foodie', 'healthyeating', 'fantasmas', 'tastytreats', 'birthdayvlog', 'hearthealth', 'bo6', 'guthealth', 'wellnessjourney']",7432025676942806314,0,0,miranda_fans_,223
2,US,"Support your bones, heart, and immune system with Deal Supplement Vitamin D3 & K2! This 2-in-1 formula packs 5000 IU of D3 and 100mcg of K2 MK7 for complete daily wellness. 250 softgels for long-lasting value!"" #DealSupplement #VitaminD3K2 #HealthyBones #ImmuneSupport #HeartHealth #DailyVitamins #WellnessJourney #USAHealth #SupplementsUSA #TikTokShop #BoostYourHealth #VitaminD","['vitamind', 'hearthealth', 'dailyvitamins', 'wellnessjourney', 'tiktokshop', 'immunesupport', 'healthybones', 'boostyourhealth', 'usahealth', 'vitamind3k2', 'supplementsusa', 'dealsupplement']",7432024621286690090,31,8,lionbodyfitness,3826
7,US,Down 20 inches on week 5 🔥it gets better and better every week!!!! *Message me* for what I’m doing and a discount on Curb!!! (Menopause brain fog lifted and bye bye bloat hello flatter stomach I havent seen you in years )  #elevateyourwellness #everydayisanadventure5 #cleanlabel #akkermansia #lifeelevatedwithallison #mentalhealth #cognitivehealth #naturalpeptidebooster #glp1booster #bloating #momlife #relatable #guthealth #leanmuscle #glycemicindex #hearthealth #brainfog #menopause #mompooch #metabolism #byebyebloat #shrinkdrink #balancebloodsugar ,"['relatable', 'momlife', 'mentalhealth', 'metabolism', 'bloating', 'hearthealth', 'leanmuscle', 'guthealth', 'menopause', 'brainfog', 'mompooch', 'shrinkdrink', 'byebyebloat', 'cleanlabel', 'glycemicindex', 'balancebloodsugar', 'cognitivehealth', 'akkermansia', 'elevateyourwellness', 'everydayisanadventure5', 'glp1booster', 'lifeelevatedwithallison', 'naturalpeptidebooster']",7432023851996876062,8,0,lifeelevatedwithallison,761
0,US,Discover how pomegranate juice can transform your heart health! A delicious health shot to boost your well-being. #Pomegranate #HeartHealth #Wellness #HealthyLiving #Nutrition,"['pomegranate', 'nutrition', 'wellness', 'healthyliving', 'hearthealth']",7432023525952720170,20,3,healthyforbetter,284
